Date,Adj Close,Close,High,Low,Open,Volume
,^INDIAVIX,^INDIAVIX,^INDIAVIX,^INDIAVIX,^INDIAVIX,^INDIAVIX
2026-01-13,11.199999809265137,11.199999809265137,11.680000305175781,10.640000343322754,11.369999885559082,0
2026-01-14,11.319999694824219,11.319999694824219,11.470000267028809,11.010000228881836,11.199999809265137,0
2026-01-16,11.369999885559082,11.369999885559082,11.579999923706055,10.880000114440918,11.319999694824219,0
2026-01-19,11.829999923706055,11.829999923706055,12.130000114440918,10.390000343322754,11.369999885559082,0
2026-01-20,12.729999542236328,12.729999542236328,12.899999618530273,11.0,11.829999923706055,0
2026-01-21,13.779999732971191,13.779999732971191,14.430000305175781,12.430000305175781,12.729999542236328,0
2026-01-22,13.350000381469727,13.350000381469727,14.329999923706055,12.90999984741211,13.779999732971191,0
2026-01-23,14.1899995803833,14.1899995803833,14.430000305175781,12.279999732971191,13.350000381469727,0
2026-01-27,14.449999809265137,14.449999809265137,16.059999465942383,13.920000076293945,14.1899995803833,0
2026-01-28,13.529999732971191,13.529999732971191,14.510000228881836,13.4399995803833,14.449999809265137,0
2026-01-29,13.369999885559082,13.369999885559082,14.1899995803833,13.069999694824219,13.529999732971191,0
2026-01-30,13.630000114440918,13.630000114440918,14.229999542236328,12.880000114440918,13.369999885559082,0
2026-02-02,13.869999885559082,13.869999885559082,15.550000190734863,13.579999923706055,15.100000381469727,0
2026-02-03,12.899999618530273,12.899999618530273,15.470000267028809,11.850000381469727,13.869999885559082,0
2026-02-04,12.25,12.25,13.149999618530273,12.0600004196167,12.899999618530273,0
2026-02-05,12.170000076293945,12.170000076293945,12.550000190734863,10.9399995803833,12.25,0
2026-02-06,11.9399995803833,11.9399995803833,12.350000381469727,11.15999984741211,12.170000076293945,0
2026-02-09,12.1899995803833,12.1899995803833,12.279999732971191,10.670000076293945,11.9399995803833,0
2026-02-10,11.670000076293945,11.670000076293945,12.1899995803833,10.359999656677246,12.1899995803833,0
2026-02-11,11.550000190734863,11.550000190734863,11.710000038146973,10.5600004196167,11.670000076293945,0
2026-02-12,11.729999542236328,11.729999542236328,12.109999656677246,10.850000381469727,11.550000190734863,0
2026-02-13,13.289999961853027,13.289999961853027,13.579999923706055,10.960000038146973,11.729999542236328,0
2026-02-16,13.329999923706055,13.329999923706055,13.829999923706055,13.239999771118164,13.289999961853027,0
2026-02-17,12.670000076293945,12.670000076293945,13.479999542236328,11.630000114440918,13.329999923706055,0
2026-02-18,12.220000267028809,12.220000267028809,12.770000457763672,11.350000381469727,12.670000076293945,0
2026-02-19,13.460000038146973,13.460000038146973,13.680000305175781,9.729999542236328,12.220000267028809,0
2026-02-20,14.359999656677246,14.359999656677246,14.779999732971191,13.100000381469727,13.460000038146973,0
2026-02-23,14.170000076293945,14.170000076293945,14.479999542236328,12.770000457763672,14.359999656677246,0
2026-02-24,14.149999618530273,14.149999618530273,14.949999809265137,12.350000381469727,14.170000076293945,0
2026-02-25,13.489999771118164,13.489999771118164,14.149999618530273,12.84000015258789,14.149999618530273,0
2026-02-26,13.0600004196167,13.0600004196167,13.609999656677246,11.8100004196167,13.489999771118164,0
2026-02-27,13.699999809265137,13.699999809265137,14.039999961853027,11.199999809265137,13.0600004196167,0
2026-03-02,17.1299991607666,17.1299991607666,17.809999465942383,12.829999923706055,13.699999809265137,0
2026-03-04,21.139999389648438,21.139999389648438,21.3700008392334,16.969999313354492,17.1299991607666,0
2026-03-05,17.860000610351562,17.860000610351562,21.139999389648438,17.299999237060547,21.139999389648438,0
2026-03-06,19.8799991607666,19.8799991607666,20.139999389648438,17.200000762939453,17.860000610351562,0
2026-03-09,23.360000610351562,23.360000610351562,24.489999771118164,19.219999313354492,19.8799991607666,0
2026-03-10,18.90999984741211,18.90999984741211,23.360000610351562,18.780000686645508,23.360000610351562,0
2026-03-11,21.059999465942383,21.059999465942383,21.389999389648438,17.239999771118164,18.90999984741211,0
2026-03-12,21.520000457763672,21.520000457763672,22.360000610351562,20.81999969482422,21.059999465942383,0
2026-03-13,22.649999618530273,22.649999618530273,22.8799991607666,21.25,21.520000457763672,0
2026-03-16,21.600000381469727,21.600000381469727,22.8799991607666,19.81999969482422,22.649999618530273,0
2026-03-17,19.790000915527344,19.790000915527344,21.600000381469727,19.6299991607666,21.600000381469727,0
2026-03-18,18.719999313354492,18.719999313354492,19.790000915527344,18.59000015258789,19.790000915527344,0
2026-03-19,22.799999237060547,22.799999237060547,23.200000762939453,18.719999313354492,18.719999313354492,0
2026-03-20,22.809999465942383,22.809999465942383,23.139999389648438,21.690000534057617,22.799999237060547,0
2026-03-23,26.729999542236328,26.729999542236328,27.170000076293945,22.809999465942383,22.809999465942383,0
2026-03-24,24.739999771118164,24.739999771118164,26.729999542236328,24.6299991607666,26.729999542236328,0
2026-03-25,24.639999389648438,24.639999389648438,25.229999542236328,24.139999389648438,24.739999771118164,0
2026-03-27,26.799999237060547,26.799999237060547,27.09000015258789,23.389999389648438,24.639999389648438,0
2026-03-30,27.889999389648438,27.889999389648438,28.90999984741211,26.799999237060547,26.799999237060547,0
2026-04-01,25.010000228881836,25.010000228881836,27.889999389648438,23.649999618530273,27.889999389648438,0
2026-04-02,25.520000457763672,25.520000457763672,26.600000381469727,25.010000228881836,25.010000228881836,0
2026-04-06,25.469999313354492,25.469999313354492,26.559999465942383,25.079999923706055,25.520000457763672,0
2026-04-07,24.700000762939453,24.700000762939453,26.260000228881836,24.549999237060547,25.469999313354492,0
2026-04-08,19.700000762939453,19.700000762939453,24.700000762939453,19.309999465942383,24.700000762939453,0
2026-04-09,20.43000030517578,20.43000030517578,20.940000534057617,19.170000076293945,19.700000762939453,0
2026-04-10,18.850000381469727,18.850000381469727,20.43000030517578,18.3700008392334,20.43000030517578,0
2026-04-13,20.5,20.5,21.510000228881836,18.18000030517578,18.850000381469727,0
2026-04-15,18.670000076293945,18.670000076293945,20.5,17.34000015258789,20.5,0
2026-04-16,18.09000015258789,18.09000015258789,18.670000076293945,16.829999923706055,18.670000076293945,0
2026-04-17,17.209999084472656,17.209999084472656,18.469999313354492,16.59000015258789,18.09000015258789,0
2026-04-20,18.790000915527344,18.790000915527344,19.010000228881836,16.479999542236328,17.209999084472656,0
2026-04-21,17.530000686645508,17.530000686645508,18.790000915527344,17.450000762939453,18.790000915527344,0
2026-04-22,18.299999237060547,18.299999237060547,18.729999542236328,17.25,17.530000686645508,0
2026-04-23,18.59000015258789,18.59000015258789,19.1200008392334,17.489999771118164,18.299999237060547,0
2026-04-24,19.709999084472656,19.709999084472656,19.899999618530273,18.059999465942383,18.59000015258789,0
2026-04-27,18.3799991607666,18.3799991607666,19.709999084472656,18.270000457763672,19.709999084472656,0
2026-04-28,18.049999237060547,18.049999237060547,18.40999984741211,17.270000457763672,18.3799991607666,0
2026-04-29,17.440000534057617,17.440000534057617,18.049999237060547,16.75,18.049999237060547,0
2026-04-30,18.459999084472656,18.459999084472656,19.479999542236328,17.190000534057617,17.440000534057617,0
2026-05-04,18.299999237060547,18.299999237060547,18.8799991607666,16.75,18.459999084472656,0
2026-05-05,17.90999984741211,17.90999984741211,18.84000015258789,17.709999084472656,18.299999237060547,0
2026-05-06,16.68000030517578,16.68000030517578,18.079999923706055,16.579999923706055,17.90999984741211,0
2026-05-07,16.6200008392334,16.6200008392334,17.200000762939453,15.170000076293945,16.68000030517578,0
2026-05-08,16.84000015258789,16.84000015258789,17.43000030517578,16.15999984741211,16.6200008392334,0
2026-05-11,18.549999237060547,18.549999237060547,18.969999313354492,16.84000015258789,16.84000015258789,0
2026-05-12,19.280000686645508,19.280000686645508,19.459999084472656,17.6299991607666,18.549999237060547,0
2026-05-13,19.43000030517578,19.43000030517578,20.1299991607666,18.360000610351562,19.280000686645508,0
2026-05-14,18.610000610351562,18.610000610351562,19.43000030517578,18.389999389648438,19.43000030517578,0
2026-05-15,18.790000915527344,18.790000915527344,19.010000228881836,17.420000076293945,18.610000610351562,0
2026-05-18,19.6299991607666,19.6299991607666,20.059999465942383,17.719999313354492,18.790000915527344,0
2026-05-19,18.68000030517578,18.68000030517578,19.6299991607666,18.270000457763672,19.6299991607666,0
2026-05-20,18.440000534057617,18.440000534057617,19.459999084472656,18.059999465942383,18.68000030517578,0
2026-05-21,17.81999969482422,17.81999969482422,18.440000534057617,17.43000030517578,18.440000534057617,0
2026-05-22,17.90999984741211,17.90999984741211,19.030000686645508,16.469999313354492,17.81999969482422,0
2026-05-25,16.700000762939453,16.700000762939453,17.90999984741211,16.389999389648438,17.90999984741211,0
2026-05-26,16.1299991607666,16.1299991607666,16.959999084472656,15.359999656677246,16.700000762939453,0
2026-05-27,14.979999542236328,14.979999542236328,16.329999923706055,14.699999809265137,16.1299991607666,0
2026-05-29,16.190000534057617,16.190000534057617,16.549999237060547,14.59000015258789,14.979999542236328,0
2026-06-01,16.540000915527344,16.540000915527344,16.920000076293945,13.90999984741211,16.190000534057617,0
2026-06-02,15.359999656677246,15.359999656677246,16.540000915527344,15.119999885559082,16.540000915527344,0
2026-06-03,16.280000686645508,16.280000686645508,16.979999542236328,14.850000381469727,15.359999656677246,0
2026-06-04,15.890000343322754,15.890000343322754,16.40999984741211,15.529999732971191,16.280000686645508,0
2026-06-05,15.789999961853027,15.789999961853027,16.3700008392334,13.460000038146973,15.890000343322754,0
2026-06-08,17.030000686645508,17.030000686645508,18.440000534057617,15.789999961853027,15.789999961853027,0
2026-06-09,15.579999923706055,15.579999923706055,17.030000686645508,15.520000457763672,17.030000686645508,0
2026-06-10,15.630000114440918,15.630000114440918,15.850000381469727,14.899999618530273,15.579999923706055,0
2026-06-11,15.609999656677246,15.609999656677246,15.949999809265137,15.119999885559082,15.630000114440918,0
2026-06-12,14.720000267028809,14.720000267028809,15.609999656677246,14.399999618530273,15.609999656677246,0
2026-06-15,14.350000381469727,14.350000381469727,14.720000267028809,13.5600004196167,14.720000267028809,0
2026-06-16,13.359999656677246,13.359999656677246,14.350000381469727,13.010000228881836,14.350000381469727,0
2026-06-17,13.1899995803833,13.1899995803833,13.529999732971191,12.350000381469727,13.359999656677246,0
2026-06-18,12.670000076293945,12.670000076293945,13.229999542236328,11.989999771118164,13.1899995803833,0
2026-06-19,12.970000267028809,12.970000267028809,13.640000343322754,12.069999694824219,12.670000076293945,0
2026-06-22,12.84000015258789,12.84000015258789,13.510000228881836,12.649999618530273,12.970000267028809,0
2026-06-23,13.9399995803833,13.9399995803833,14.239999771118164,12.430000305175781,12.84000015258789,0
2026-06-24,13.390000343322754,13.390000343322754,14.300000190734863,13.300000190734863,13.9399995803833,0
2026-06-25,13.050000190734863,13.050000190734863,13.390000343322754,12.430000305175781,13.390000343322754,0
2026-06-29,13.609999656677246,13.609999656677246,14.069999694824219,12.920000076293945,13.050000190734863,0
2026-06-30,13.600000381469727,13.600000381469727,13.970000267028809,13.149999618530273,13.609999656677246,0
2026-07-01,13.239999771118164,13.239999771118164,14.069999694824219,13.149999618530273,13.600000381469727,0
2026-07-02,12.289999961853027,12.289999961853027,13.289999961853027,12.1899995803833,13.239999771118164,0
2026-07-03,11.800000190734863,11.800000190734863,12.289999961853027,11.649999618530273,12.289999961853027,0
2026-07-06,11.819999694824219,11.819999694824219,12.359999656677246,11.699999809265137,11.800000190734863,0
2026-07-07,11.649999618530273,11.649999618530273,11.9399995803833,11.0600004196167,11.819999694824219,0
2026-07-08,14.680000305175781,14.680000305175781,15.15999984741211,11.34000015258789,11.649999618530273,0
2026-07-09,13.359999656677246,13.359999656677246,14.680000305175781,13.069999694824219,14.680000305175781,0
